ID,Year_Birth,Education,Marital_Status,Income,Customer_For,Last_Purchase,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Childrens,Spent,Family_Size,Age,Frequency,Monetary,TotalKids,Campaign_Accept_Rate,Cluster
1506,1975,Graduate,Single,42160,28/06/2013,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,3,11,1,2,140,3,50,11,140,2,0.0,4
232,1965,Graduate,Single,61559,17/07/2013,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,3,11,0,1,530,2,60,17,530,1,0.0,1
8876,1963,Postgrad,Couple,33629,08/08/2012,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,3,11,0,2,152,4,62,13,152,2,0.0,4
9739,1963,Graduate,Single,34377,19/01/2013,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,3,11,0,1,114,2,62,8,114,1,0.0,1
10395,1986,Undergrad,Single,8940,22/08/2012,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,3,11,0,1,101,2,39,10,101,1,0.0,5
1176,1973,Graduate,Couple,26228,22/09/2013,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1,25,3,52,4,25,1,0.0,5
1627,1957,Undergrad,Single,77297,26/01/2013,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,3,11,0,0,789,1,68,22,789,0,0.2,2
938,1981,Graduate,Couple,40211,30/07/2013,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,3,11,0,2,87,4,44,7,87,2,0.2,4
2740,1958,Postgrad,Single,33438,22/09/2013,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,3,11,0,2,90,3,67,11,90,2,0.0,4
257,1959,Postgrad,Couple,75032,28/04/2013,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,3,11,0,1,1215,3,66,20,1215,1,0.0,3
4058,1955,Postgrad,Single,61284,12/10/2013,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,3,11,0,0,811,1,70,22,811,0,0.2,3
7736,1986,Graduate,Couple,22518,22/10/2012,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,3,11,1,1,61,3,39,7,61,1,0.2,5
8210,1975,Postgrad,Couple,54730,15/08/2013,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,3,11,0,1,405,3,50,18,405,1,0.0,3
833,1955,Postgrad,Couple,38452,30/03/2014,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,2,72,4,70,9,72,2,0.0,4
6230,1971,Graduate,Single,44421,15/02/2013,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,3,11,0,2,189,3,54,14,189,2,0.0,4
7325,1986,Postgrad,Couple,38197,29/06/2013,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,3,11,0,1,40,3,39,5,40,1,0.0,5
1307,1978,Graduate,Single,41986,09/02/2014,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,3,11,0,1,63,2,47,10,63,1,0.0,5
1502,1983,Graduate,Couple,28427,21/03/2013,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,3,11,0,1,52,3,42,7,52,1,0.0,5
6211,1976,Postgrad,Couple,37395,02/05/2014,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1,39,3,49,5,39,1,0.0,5
843,1971,Graduate,Couple,64722,26/05/2014,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,3,11,0,1,805,3,54,25,805,1,0.0,3
4174,1956,Postgrad,Couple,55249,17/04/2014,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,3,11,0,1,130,3,69,8,130,1,0.0,1
9757,1972,Graduate,Couple,84906,04/10/2013,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,0,1631,2,53,24,1631,0,0.6,0
286,1952,Graduate,Single,44213,29/11/2013,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,3,11,0,2,152,3,73,12,152,2,0.0,4
11086,1984,Undergrad,Single,25707,18/01/2014,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,21,2,41,5,21,1,0.0,5
1921,1967,Postgrad,Couple,59062,03/10/2013,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,3,11,0,3,71,5,58,7,71,3,0.0,4
4138,1962,Graduate,Single,76624,24/05/2014,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,3,11,0,1,899,2,63,23,899,1,0.2,2
7718,1947,Postgrad,Couple,66000,20/04/2014,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,3,11,0,0,711,2,78,10,711,0,0.0,1
1291,1978,Postgrad,Couple,27683,04/08/2012,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,3,11,0,1,351,3,47,16,351,1,0.0,5
6862,1971,Graduate,Single,1730,18/05/2014,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,3,11,0,0,8,1,54,15,8,0,0.0,5
4136,1992,Undergrad,Single,7500,03/12/2012,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,3,11,0,1,119,2,33,11,119,1,0.0,5
803,1968,Graduate,Couple,40521,05/04/2013,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,3,11,0,2,21,4,57,4,21,2,0.0,4
4298,1973,Postgrad,Couple,20427,24/03/2014,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1,10,3,52,4,10,1,0.0,5
10833,1975,Graduate,Couple,65106,24/05/2014,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,3,11,0,1,973,3,50,27,973,1,0.2,3
9606,1965,Postgrad,Couple,69969,27/08/2013,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1,0,1536,2,60,13,1536,0,0.4,0
8534,1952,Graduate,Couple,67433,16/07/2013,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,3,11,0,2,992,4,73,28,992,2,0.2,3
5153,1967,Postgrad,Couple,77766,22/02/2013,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,1,1529,3,58,34,1529,1,0.2,3
961,1972,Graduate,Couple,74716,12/09/2013,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,3,11,0,1,860,3,53,17,860,1,0.0,3
6653,1970,Postgrad,Couple,55158,30/07/2012,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,3,11,1,2,418,4,55,18,418,2,0.0,4
9094,1955,Undergrad,Couple,62972,03/08/2012,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,1,1,587,3,70,16,587,1,0.0,1
810,1975,Graduate,Couple,74190,12/05/2014,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,3,11,0,1,641,3,50,19,641,1,0.0,2
5493,1976,Graduate,Couple,39356,19/03/2014,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,3,11,0,2,23,4,49,4,23,2,0.2,4
2147,1969,Graduate,Couple,76653,16/08/2013,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,3,11,0,0,2279,2,56,23,2279,0,0.4,0
3979,1983,Postgrad,Single,90687,22/05/2013,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,3,11,1,0,1779,1,42,17,1779,0,0.2,2
6049,1982,Postgrad,Couple,73450,05/12/2013,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,3,11,0,0,1804,2,43,27,1804,0,0.4,0
8147,1960,Graduate,Couple,31454,06/07/2013,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,3,11,0,2,48,4,65,8,48,2,0.0,4
1857,1952,Graduate,Single,47139,06/03/2014,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,3,11,1,2,83,3,73,7,83,2,0.0,4
5207,1963,Postgrad,Couple,53378,24/09/2012,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,3,11,1,2,793,4,62,29,793,2,0.0,3
11114,1970,Graduate,Couple,19656,08/02/2013,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,3,11,0,1,84,3,55,9,84,1,0.0,5
5429,1948,Postgrad,Couple,45579,20/08/2013,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,3,11,0,1,183,3,77,10,183,1,0.0,1
9400,1958,Undergrad,Single,85485,21/06/2014,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,3,11,0,0,1383,1,67,19,1383,0,0.0,2
1740,1944,Graduate,Couple,55956,07/04/2014,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,3,11,0,0,999,2,81,16,999,0,0.2,1
7488,1963,Postgrad,Single,64191,22/01/2013,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,3,11,0,1,825,2,62,24,825,1,0.0,3
195,1972,Graduate,Single,38808,26/08/2012,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1,1,246,2,53,14,246,1,0.2,5
635,1966,Postgrad,Couple,57183,19/03/2013,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,3,11,0,2,610,4,59,25,610,2,0.0,3
7527,1968,Postgrad,Single,23748,21/11/2012,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,1,76,2,57,9,76,1,0.0,5
10319,1971,Graduate,Couple,66303,26/02/2013,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0,1,1286,3,54,22,1286,1,0.2,3
2296,1975,Postgrad,Couple,37368,16/12/2013,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0,1,30,3,50,4,30,1,0.2,5
10637,1964,Graduate,Couple,40800,01/01/2013,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0,3,99,5,61,8,99,3,0.0,4
2931,1978,Graduate,Single,71847,21/09/2012,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,3,11,0,0,1192,1,47,22,1192,0,0.2,2
907,1975,Graduate,Couple,46149,29/11/2013,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0,1,362,3,50,18,362,1,0.0,3
3698,1983,Graduate,Couple,78687,09/08/2012,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,3,11,1,0,2130,2,42,19,2130,0,0.2,2
9516,1971,Undergrad,Single,49118,18/08/2012,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1,0,1229,1,54,28,1229,0,0.4,0
679,1957,Postgrad,Couple,37633,20/09/2012,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0,2,38,4,68,6,38,2,0.0,4
7384,1951,Postgrad,Couple,39767,21/07/2013,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0,0,485,2,74,17,485,0,0.0,1
5043,1951,Undergrad,Couple,26997,05/11/2012,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0,0,434,2,74,13,434,0,0.0,1
5267,1970,Graduate,Single,33986,14/03/2013,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,44,2,55,5,44,1,0.0,5
339,1972,Postgrad,Couple,57091,23/11/2012,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1,1,496,3,53,18,496,1,0.2,3
2516,1969,Undergrad,Couple,46831,08/06/2013,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0,2,78,4,56,7,78,2,0.0,4
9010,1972,Postgrad,Couple,83151,10/02/2013,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,3,11,1,0,2346,2,53,23,2346,0,0.6,0
378,1971,Graduate,Couple,52531,30/12/2012,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0,0,794,2,54,21,794,0,0.0,3
4808,1956,Graduate,Couple,15759,05/09/2013,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0,17,2,69,4,17,0,0.0,1
7628,1973,Undergrad,Couple,43050,18/03/2014,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,1,76,3,52,8,76,1,0.0,5
7128,1977,Postgrad,Single,42997,07/12/2013,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2,15,3,48,4,15,2,0.0,4
2811,1963,Postgrad,Single,48918,12/04/2014,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,2,62,3,62,7,62,2,0.0,4
3551,1954,Postgrad,Couple,60033,29/03/2014,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,1,198,3,71,10,198,1,0.0,1
1663,1978,Postgrad,Couple,34043,25/10/2013,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,3,11,0,1,49,3,47,5,49,1,0.0,5
5543,1966,Graduate,Couple,57811,24/06/2013,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,3,11,0,1,802,3,59,25,802,1,0.2,3
1577,1946,Graduate,Couple,78569,19/02/2014,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,3,11,1,0,1736,2,79,15,1736,0,0.2,2
10641,1978,Graduate,Single,7500,27/12/2012,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,3,11,0,2,57,3,47,10,57,2,0.0,4
5336,1971,Postgrad,Couple,157733,04/06/2013,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,3,11,0,1,59,3,54,2,59,1,0.0,2
1878,1985,Undergrad,Couple,23148,18/02/2014,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,3,11,0,0,37,2,40,6,37,0,0.0,5
3099,1970,Graduate,Single,44267,25/02/2013,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,3,11,0,2,310,3,55,16,310,2,0.0,4
6055,1979,Graduate,Couple,71626,01/11/2012,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,3,11,0,0,1305,2,46,19,1305,0,0.2,2
5841,1966,Graduate,Couple,60894,28/06/2013,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0,1,832,3,59,26,832,1,0.0,3
3972,1976,Graduate,Couple,50200,03/04/2013,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,3,11,0,2,401,4,49,19,401,2,0.0,4
4394,1965,Postgrad,Couple,81051,23/05/2014,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,3,11,0,0,1501,2,60,23,1501,0,0.4,0
5758,1982,Graduate,Couple,65169,14/01/2014,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,3,11,1,0,1189,2,43,28,1189,0,0.8,0
6658,1972,Graduate,Couple,59868,22/07/2013,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,3,11,0,1,1194,3,53,32,1194,1,0.0,3
4603,1960,Postgrad,Couple,65695,31/01/2014,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0,1,656,3,65,21,656,1,0.0,3
8427,1956,Postgrad,Single,64857,23/11/2012,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,0,1540,1,69,23,1540,0,0.0,2
10260,1965,Postgrad,Couple,45143,26/08/2013,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,1,311,3,60,15,311,1,0.0,1
7143,1955,Undergrad,Couple,74805,06/11/2013,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0,1,820,3,70,26,820,1,0.0,3
8789,1989,Undergrad,Couple,59060,11/01/2014,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0,1,274,3,36,14,274,1,0.0,5
6197,1962,Postgrad,Single,27238,20/04/2013,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0,2,57,3,63,9,57,2,0.0,4
4554,1965,Graduate,Couple,47009,01/10/2013,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0,1,448,3,60,17,448,1,0.0,1
4937,1973,Undergrad,Couple,46094,10/06/2014,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2,44,4,52,5,44,2,0.0,4
8749,1984,Graduate,Couple,37235,01/02/2014,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0,1,61,3,41,5,61,1,0.0,5
1650,1960,Postgrad,Couple,81843,22/04/2013,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0,0,1643,2,65,27,1643,0,0.0,2
10377,1958,Postgrad,Couple,46692,06/06/2013,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0,1,397,3,67,15,397,1,0.0,1
9206,1968,Graduate,Couple,77382,07/01/2014,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0,1,1121,3,57,26,1121,1,0.2,2
10971,1977,Graduate,Single,37774,03/09/2012,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1,2,473,3,48,16,473,2,0.2,4
6398,1974,Undergrad,Couple,18393,29/03/2014,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,1,50,3,51,8,50,1,0.0,5
9212,1962,Postgrad,Couple,72828,14/02/2013,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0,1,1678,3,63,28,1678,1,0.0,3
7937,1982,Graduate,Couple,24711,18/04/2014,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,0,58,2,43,7,58,0,0.0,5
839,1975,Postgrad,Couple,45503,25/09/2013,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0,1,170,3,50,9,170,1,0.0,5
4246,1982,Postgrad,Single,6560,12/12/2013,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,3,11,0,0,373,1,43,2,373,0,0.0,5
158,1945,Postgrad,Couple,71604,17/11/2013,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1,0,1196,2,80,17,1196,0,0.2,2
4832,1979,Graduate,Couple,27244,07/03/2014,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0,1,101,3,46,8,101,1,0.0,5
5621,1969,Graduate,Couple,48752,12/12/2012,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,2,316,4,56,17,316,2,0.0,4
1945,1962,Graduate,Couple,71434,18/09/2013,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0,1,1400,3,63,21,1400,1,0.4,0
5147,1948,Graduate,Single,90842,29/07/2013,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0,0,1424,1,77,27,1424,0,0.0,2
2535,1978,Postgrad,Couple,88097,18/08/2012,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1,1,844,3,47,20,844,1,0.6,0
11039,1975,Graduate,Couple,51948,17/09/2013,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0,1,311,3,50,13,311,1,0.0,5
9495,1982,Graduate,Couple,71853,08/05/2013,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,0,1149,2,43,17,1149,0,0.0,2
9635,1983,Postgrad,Couple,35876,20/04/2014,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,0,129,2,42,8,129,0,0.0,5
2173,1952,Graduate,Single,40049,16/10/2013,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1,32,2,73,5,32,1,0.0,1
942,1982,Graduate,Single,39660,08/08/2012,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1,1,299,2,43,14,299,1,0.0,5
9386,1962,Graduate,Couple,50127,29/05/2014,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0,1,320,3,63,13,320,1,0.2,1
5510,1977,Postgrad,Couple,43263,21/11/2012,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0,1,441,3,48,16,441,1,0.0,5
2253,1990,Graduate,Couple,18929,16/02/2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,0,85,2,35,6,85,0,0.0,5
5181,1982,Undergrad,Single,24367,20/03/2013,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,1,24,2,43,4,24,1,0.0,5
10390,1959,Undergrad,Couple,26887,10/02/2013,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1,30,3,66,5,30,1,0.0,1
7793,1976,Graduate,Couple,62061,31/08/2013,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0,1,800,3,49,24,800,1,0.2,3
10590,1956,Postgrad,Couple,76542,30/03/2013,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,3,11,0,0,1483,2,69,23,1483,0,0.0,2
5080,1993,Graduate,Single,70515,21/10/2013,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,3,11,1,0,1258,1,32,17,1258,0,0.0,2
8369,1987,Graduate,Couple,18227,08/11/2012,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,3,11,0,1,28,3,38,4,28,1,0.0,5
5232,1965,Graduate,Couple,69139,27/01/2014,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,1,227,3,60,11,227,1,0.0,1
2407,1982,Graduate,Couple,69109,09/11/2012,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,0,1555,2,43,20,1555,0,0.2,2
3834,1962,Graduate,Single,69627,17/03/2013,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0,1,861,2,63,23,861,1,0.0,3
7912,1978,Graduate,Couple,38136,22/04/2013,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0,1,103,3,47,8,103,1,0.2,5
7712,1946,Postgrad,Single,62159,28/04/2014,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0,0,634,1,79,19,634,0,0.0,1
1065,1963,Graduate,Single,80695,29/12/2013,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0,0,1918,1,62,19,1918,0,0.0,2
7275,1971,Postgrad,Single,33316,04/10/2013,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,2,131,3,54,10,131,2,0.0,4
1343,1968,Graduate,Couple,58554,26/09/2012,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,2,586,4,57,22,586,2,0.0,3
1384,1992,Undergrad,Couple,17256,23/11/2013,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0,1,62,3,33,7,62,1,0.2,5
9967,1974,Graduate,Single,53034,30/05/2013,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,2,447,3,51,22,447,2,0.0,3
6181,1950,Undergrad,Couple,52203,31/07/2012,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0,0,939,2,75,27,939,0,0.0,3
10507,1977,Undergrad,Single,59601,25/07/2013,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,1,797,2,48,15,797,1,0.2,3
2674,1958,Postgrad,Single,75154,04/09/2012,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,1,1143,2,67,16,1143,1,0.0,2
2698,1976,Graduate,Single,47025,07/11/2013,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,1,415,2,49,17,415,1,0.0,5
3231,1973,Graduate,Couple,37971,25/11/2013,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1,30,3,52,5,30,1,0.0,5
10476,1958,Graduate,Couple,67267,13/05/2014,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,1,251,3,67,11,251,1,0.0,1
5948,1975,Graduate,Single,57338,29/04/2014,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,1,237,2,50,12,237,1,0.0,5
9140,1960,Undergrad,Couple,50523,25/12/2013,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,2,91,4,65,8,91,2,0.0,4
4743,1969,Postgrad,Couple,56242,03/03/2013,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,1,971,3,56,28,971,1,0.0,3
8805,1960,Graduate,Single,48904,02/12/2012,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,1,371,2,65,17,371,1,0.0,1
1542,1975,Graduate,Single,56243,30/12/2013,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,3,396,4,50,20,396,3,0.0,4
6770,1985,Graduate,Couple,21355,20/08/2013,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,1,68,3,40,7,68,1,0.2,5
8773,1971,Postgrad,Couple,57420,25/06/2013,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,1,322,3,54,15,322,1,0.2,3
10475,1970,Postgrad,Couple,58673,01/04/2013,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,3,11,0,1,317,3,55,14,317,1,0.0,1
10420,1955,Postgrad,Single,46390,05/05/2014,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,1,222,2,70,10,222,1,0.0,1
7514,1956,Undergrad,Couple,54342,03/07/2013,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,2,177,4,69,12,177,2,0.0,4
2902,1958,Graduate,Couple,60185,03/09/2012,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2,45,4,67,5,45,2,0.0,4
4345,1964,Undergrad,Single,41713,12/01/2014,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2,21,3,61,4,21,2,0.0,4
793,1973,Graduate,Couple,20895,06/10/2012,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,1,45,3,52,6,45,1,0.0,5
10909,1948,Graduate,Couple,92344,15/01/2014,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,0,1899,2,77,20,1899,0,0.4,0
3769,1972,Postgrad,Couple,57739,02/03/2014,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,42,3,53,5,42,1,0.0,5
