ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Last_Purchase,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Childrens,Total_Spent,Total_Purchases,Family_Size,Age,Customer_For_Months
6211,1976,PhD,Couple,37395,02/05/2014,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1,39,5,3,40,139
843,1971,Graduation,Couple,64722,26/05/2014,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,3,11,0,1,805,25,3,45,138
4174,1956,Master,Couple,55249,17/04/2014,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,3,11,0,1,130,8,3,60,140
9757,1972,Graduation,Couple,84906,04/10/2013,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,0,1631,24,2,44,146
286,1952,Graduation,Single,44213,29/11/2013,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,3,11,0,2,152,12,3,64,144
11086,1984,Highschool,Single,25707,18/01/2014,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,21,5,2,32,143
1921,1967,PhD,Couple,59062,03/10/2013,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,3,11,0,3,71,7,5,49,146
4138,1962,Graduation,Single,76624,24/05/2014,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,3,11,0,1,899,23,2,54,139
7718,1947,Master,Couple,66000,20/04/2014,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,3,11,0,0,711,10,2,69,140
1291,1978,PhD,Couple,27683,04/08/2012,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,3,11,0,1,351,16,3,38,160
6862,1971,Graduation,Single,1730,18/05/2014,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,3,11,0,0,8,15,1,45,139
4136,1992,Highschool,Single,7500,03/12/2012,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,3,11,0,1,119,11,2,24,156
803,1968,Graduation,Couple,40521,05/04/2013,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,3,11,0,2,21,4,4,48,152
4298,1973,PhD,Couple,20427,24/03/2014,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1,10,4,3,43,141
10833,1975,Graduation,Couple,65106,24/05/2014,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,3,11,0,1,973,27,3,41,139
9606,1965,PhD,Couple,69969,27/08/2013,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1,0,1536,13,2,51,148
8534,1952,Graduation,Couple,67433,16/07/2013,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,3,11,0,2,992,28,4,64,149
5153,1967,PhD,Couple,77766,22/02/2013,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,1,1529,34,3,49,154
961,1972,Graduation,Couple,74716,12/09/2013,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,3,11,0,1,860,17,3,44,147
6653,1970,PhD,Couple,55158,30/07/2012,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,3,11,1,2,418,18,4,46,161
9094,1955,2n Cycle,Couple,62972,03/08/2012,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,1,1,587,16,3,61,160
810,1975,Graduation,Couple,74190,12/05/2014,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,3,11,0,1,641,19,3,41,139
5493,1976,Graduation,Couple,39356,19/03/2014,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,3,11,0,2,23,4,4,40,141
2147,1969,Graduation,Couple,76653,16/08/2013,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,3,11,0,0,2279,23,2,47,148
3979,1983,PhD,Single,90687,22/05/2013,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,3,11,1,0,1779,17,1,33,151
6049,1982,Master,Couple,73450,05/12/2013,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,3,11,0,0,1804,27,2,34,144
8147,1960,Graduation,Couple,31454,06/07/2013,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,3,11,0,2,48,8,4,56,149
1857,1952,Graduation,Single,47139,06/03/2014,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,3,11,1,2,83,7,3,64,141
5207,1963,PhD,Couple,53378,24/09/2012,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,3,11,1,2,793,29,4,53,159
11114,1970,Graduation,Couple,19656,08/02/2013,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,3,11,0,1,84,9,3,46,154
5429,1948,PhD,Couple,45579,20/08/2013,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,3,11,0,1,183,10,3,68,148
9400,1958,2n Cycle,Single,85485,21/06/2014,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,3,11,0,0,1383,19,1,58,138
1740,1944,Graduation,Couple,55956,07/04/2014,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,3,11,0,0,999,16,2,72,140
7488,1963,Master,Single,64191,22/01/2013,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,3,11,0,1,825,24,2,53,155
195,1972,Graduation,Single,38808,26/08/2012,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1,1,246,14,2,44,160
635,1966,Master,Couple,57183,19/03/2013,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,3,11,0,2,610,25,4,50,153
7527,1968,Master,Single,23748,21/11/2012,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,1,76,9,2,48,157
10319,1971,Graduation,Couple,66303,26/02/2013,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0,1,1286,22,3,45,154
2296,1975,Master,Couple,37368,16/12/2013,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0,1,30,4,3,41,144
10637,1964,Graduation,Couple,40800,01/01/2013,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0,3,99,8,5,52,155
2931,1978,Graduation,Single,71847,21/09/2012,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,3,11,0,0,1192,22,1,38,159
907,1975,Graduation,Couple,46149,29/11/2013,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0,1,362,18,3,41,144
3698,1983,Graduation,Couple,78687,09/08/2012,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,3,11,1,0,2130,19,2,33,160
9516,1971,2n Cycle,Single,49118,18/08/2012,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1,0,1229,28,1,45,160
679,1957,PhD,Couple,37633,20/09/2012,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0,2,38,6,4,59,159
7384,1951,Master,Couple,39767,21/07/2013,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0,0,485,17,2,65,149
5043,1951,Highschool,Couple,26997,05/11/2012,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0,0,434,13,2,65,157
5267,1970,Graduation,Single,33986,14/03/2013,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,44,5,2,46,153
339,1972,PhD,Couple,57091,23/11/2012,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1,1,496,18,3,44,157
2516,1969,2n Cycle,Couple,46831,08/06/2013,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0,2,78,7,4,47,150
9010,1972,Master,Couple,83151,10/02/2013,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,3,11,1,0,2346,23,2,44,154
378,1971,Graduation,Couple,52531,30/12/2012,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0,0,794,21,2,45,156
4808,1956,Graduation,Couple,15759,05/09/2013,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0,17,4,2,60,147
7628,1973,2n Cycle,Couple,43050,18/03/2014,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,1,76,8,3,43,141
7128,1977,PhD,Single,42997,07/12/2013,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2,15,4,3,39,144
2811,1963,PhD,Single,48918,12/04/2014,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,2,62,7,3,53,140
3551,1954,Master,Couple,60033,29/03/2014,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,1,198,10,3,62,140
1663,1978,PhD,Couple,34043,25/10/2013,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,3,11,0,1,49,5,3,38,146
5543,1966,Graduation,Couple,57811,24/06/2013,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,3,11,0,1,802,25,3,50,150
1577,1946,Graduation,Couple,78569,19/02/2014,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,3,11,1,0,1736,15,2,70,142
10641,1978,Graduation,Single,7500,27/12/2012,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,3,11,0,2,57,10,3,38,156
5336,1971,Master,Couple,157733,04/06/2013,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,3,11,0,1,59,2,3,45,150
1878,1985,2n Cycle,Couple,23148,18/02/2014,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,3,11,0,0,37,6,2,31,142
3099,1970,Graduation,Single,44267,25/02/2013,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,3,11,0,2,310,16,3,46,154
6055,1979,Graduation,Couple,71626,01/11/2012,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,3,11,0,0,1305,19,2,37,157
5841,1966,Graduation,Couple,60894,28/06/2013,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0,1,832,26,3,50,150
3972,1976,Graduation,Couple,50200,03/04/2013,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,3,11,0,2,401,19,4,40,152
4394,1965,PhD,Couple,81051,23/05/2014,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,3,11,0,0,1501,23,2,51,139
5758,1982,Graduation,Couple,65169,14/01/2014,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,3,11,1,0,1189,28,2,34,143
6658,1972,Graduation,Couple,59868,22/07/2013,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,3,11,0,1,1194,32,3,44,149
4603,1960,PhD,Couple,65695,31/01/2014,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0,1,656,21,3,56,142
8427,1956,Master,Single,64857,23/11/2012,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,0,1540,23,1,60,157
10260,1965,Master,Couple,45143,26/08/2013,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,1,311,15,3,51,148
7143,1955,2n Cycle,Couple,74805,06/11/2013,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0,1,820,26,3,61,145
8789,1989,2n Cycle,Couple,59060,11/01/2014,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0,1,274,14,3,27,143
6197,1962,PhD,Single,27238,20/04/2013,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0,2,57,9,3,54,152
4554,1965,Graduation,Couple,47009,01/10/2013,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0,1,448,17,3,51,146
4937,1973,2n Cycle,Couple,46094,10/06/2014,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2,44,5,4,43,138
8749,1984,Graduation,Couple,37235,01/02/2014,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0,1,61,5,3,32,142
1650,1960,Master,Couple,81843,22/04/2013,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0,0,1643,27,2,56,152
10377,1958,Master,Couple,46692,06/06/2013,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0,1,397,15,3,58,150
9206,1968,Graduation,Couple,77382,07/01/2014,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0,1,1121,26,3,48,143
10971,1977,Graduation,Single,37774,03/09/2012,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1,2,473,16,3,39,159
6398,1974,Highschool,Couple,18393,29/03/2014,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,1,50,8,3,42,140
9212,1962,Master,Couple,72828,14/02/2013,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0,1,1678,28,3,54,154
7937,1982,Graduation,Couple,24711,18/04/2014,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,0,58,7,2,34,140
839,1975,PhD,Couple,45503,25/09/2013,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0,1,170,9,3,41,147
4246,1982,Master,Single,6560,12/12/2013,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,3,11,0,0,373,2,1,34,144
158,1945,PhD,Couple,71604,17/11/2013,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1,0,1196,17,2,71,145
4832,1979,Graduation,Couple,27244,07/03/2014,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0,1,101,8,3,37,141
5621,1969,Graduation,Couple,48752,12/12/2012,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,2,316,17,4,47,156
1945,1962,Graduation,Couple,71434,18/09/2013,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0,1,1400,21,3,54,147
5147,1948,Graduation,Single,90842,29/07/2013,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0,0,1424,27,1,68,148
2535,1978,Master,Couple,88097,18/08/2012,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1,1,844,20,3,38,160
11039,1975,Graduation,Couple,51948,17/09/2013,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0,1,311,13,3,41,147
9495,1982,Graduation,Couple,71853,08/05/2013,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,0,1149,17,2,34,151
9635,1983,Master,Couple,35876,20/04/2014,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,0,129,8,2,33,140
2173,1952,Graduation,Single,40049,16/10/2013,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1,32,5,2,64,146
942,1982,Graduation,Single,39660,08/08/2012,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1,1,299,14,2,34,160
9386,1962,Graduation,Couple,50127,29/05/2014,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0,1,320,13,3,54,138
5510,1977,Master,Couple,43263,21/11/2012,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0,1,441,16,3,39,157
2253,1990,Graduation,Couple,18929,16/02/2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,0,85,6,2,26,154
5181,1982,Highschool,Single,24367,20/03/2013,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,1,24,4,2,34,153
10390,1959,2n Cycle,Couple,26887,10/02/2013,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1,30,5,3,57,154
7793,1976,Graduation,Couple,62061,31/08/2013,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0,1,800,24,3,40,147
10590,1956,PhD,Couple,76542,30/03/2013,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,3,11,0,0,1483,23,2,60,153
5080,1993,Graduation,Single,70515,21/10/2013,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,3,11,1,0,1258,17,1,23,146
8369,1987,Graduation,Couple,18227,08/11/2012,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,3,11,0,1,28,4,3,29,157
5232,1965,Graduation,Couple,69139,27/01/2014,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,1,227,11,3,51,142
2407,1982,Graduation,Couple,69109,09/11/2012,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,0,1555,20,2,34,157
3834,1962,Graduation,Single,69627,17/03/2013,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0,1,861,23,2,54,153
7912,1978,Graduation,Couple,38136,22/04/2013,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0,1,103,8,3,38,152
7712,1946,PhD,Single,62159,28/04/2014,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0,0,634,19,1,70,139
1065,1963,Graduation,Single,80695,29/12/2013,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0,0,1918,19,1,53,143
7275,1971,Master,Single,33316,04/10/2013,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,2,131,10,3,45,146
1343,1968,Graduation,Couple,58554,26/09/2012,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,2,586,22,4,48,159
1384,1992,Highschool,Couple,17256,23/11/2013,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0,1,62,7,3,24,145
9967,1974,Graduation,Single,53034,30/05/2013,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,2,447,22,3,42,150
6181,1950,2n Cycle,Couple,52203,31/07/2012,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0,0,939,27,2,66,161
10507,1977,2n Cycle,Single,59601,25/07/2013,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,1,797,15,2,39,149
2674,1958,Master,Single,75154,04/09/2012,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,1,1143,16,2,58,159
2698,1976,Graduation,Single,47025,07/11/2013,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,1,415,17,2,40,145
3231,1973,Graduation,Couple,37971,25/11/2013,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1,30,5,3,43,145
10476,1958,Graduation,Couple,67267,13/05/2014,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,1,251,11,3,58,139
5948,1975,Graduation,Single,57338,29/04/2014,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,1,237,12,2,41,139
9140,1960,2n Cycle,Couple,50523,25/12/2013,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,2,91,8,4,56,144
4743,1969,PhD,Couple,56242,03/03/2013,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,1,971,28,3,47,153
8805,1960,Graduation,Single,48904,02/12/2012,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,1,371,17,2,56,156
1542,1975,Graduation,Single,56243,30/12/2013,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,3,396,20,4,41,143
6770,1985,Graduation,Couple,21355,20/08/2013,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,1,68,7,3,31,148
8773,1971,Master,Couple,57420,25/06/2013,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,1,322,15,3,45,150
10475,1970,Master,Couple,53220,01/04/2013,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,3,11,0,1,317,14,3,46,152
10420,1955,Master,Single,46390,05/05/2014,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,1,222,10,2,61,139
7514,1956,2n Cycle,Couple,54342,03/07/2013,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,2,177,12,4,60,149
2902,1958,Graduation,Couple,60185,03/09/2012,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2,45,5,4,58,159
4345,1964,2n Cycle,Single,41713,12/01/2014,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2,21,4,3,52,143
793,1973,Graduation,Couple,20895,06/10/2012,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,1,45,6,3,43,158
10909,1948,Graduation,Couple,92344,15/01/2014,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,0,1899,20,2,68,143
3769,1972,PhD,Couple,57208,02/03/2014,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,42,5,3,44,141
4791,1980,Graduation,Couple,44964,16/12/2012,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2,41,5,4,36,156
8216,1972,Master,Couple,53761,11/10/2013,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0,2,325,17,4,44,146
8140,1973,Graduation,Couple,22682,03/10/2013,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0,1,95,10,3,43,146
10146,1972,PhD,Couple,38887,02/03/2014,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,42,5,3,44,141
5289,1975,2n Cycle,Single,41658,09/11/2012,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,2,72,6,3,41,157
2587,1972,PhD,Couple,29791,15/05/2014,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,1,20,7,3,44,139
4405,1956,Master,Couple,63915,30/07/2013,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,2,789,23,4,60,148
8663,1974,Graduation,Single,39996,22/05/2014,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,2,15,4,3,42,139
2589,1972,Graduation,Single,26759,07/02/2014,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,1,59,8,2,44,142
10490,1969,PhD,Couple,51039,10/12/2012,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,2,417,14,4,47,156
4094,1961,Graduation,Couple,60544,25/08/2012,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,2,289,15,4,55,160
2534,1953,Graduation,Couple,37716,21/04/2014,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,1,188,10,3,63,140
4188,1957,Graduation,Single,36864,13/08/2012,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1,1,354,14,2,59,160
6613,1970,Master,Couple,44511,12/10/2012,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,1,727,26,3,46,158
10827,1967,PhD,Couple,36947,07/08/2012,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,2,146,11,4,49,160
8402,1953,Master,Couple,67087,17/12/2013,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,1,794,22,3,63,144
8783,1950,Graduation,Couple,57045,08/09/2012,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,1,454,18,3,66,159
10010,1953,PhD,Single,36957,06/09/2012,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,2,152,11,3,63,159
618,1977,PhD,Couple,69389,28/09/2012,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,1,797,22,3,39,159
361,1969,Master,Couple,43142,18/02/2014,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2,20,4,4,47,142
4310,1944,Graduation,Couple,80589,22/01/2014,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1,0,1428,21,2,72,143
2678,1990,Graduation,Single,34412,13/02/2013,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,1,209,11,2,26,154
6376,1979,Graduation,Single,57537,10/06/2013,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,1,545,19,2,37,150
10341,1948,Graduation,Couple,51315,23/02/2014,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,0,222,10,2,68,142
5654,1972,Graduation,Couple,36026,16/03/2014,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,3,61,7,5,44,141
4098,1973,Graduation,Couple,24639,28/01/2014,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,2,44,9,4,43,142
5824,1972,PhD,Couple,34578,11/04/2014,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,3,8,4,5,44,140
7000,1972,2n Cycle,Single,65704,13/10/2013,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0,0,817,23,1,44,146
5229,1969,PhD,Couple,54132,16/02/2014,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,42,5,3,47,142
2428,1970,Graduation,Couple,28164,04/05/2013,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,1,78,9,3,46,151
2836,1972,PhD,Couple,43269,16/09/2013,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1,19,4,3,44,147
8418,1958,2n Cycle,Single,38741,30/03/2014,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2,61,7,3,58,140
1362,1972,Graduation,Single,31907,04/03/2013,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0,0,449,14,1,44,153
10033,1973,2n Cycle,Single,31163,13/02/2014,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1,38,5,2,43,142
9349,1985,Graduation,Couple,92533,19/12/2013,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,0,1131,23,2,31,144
274,1973,Graduation,Single,34853,23/12/2013,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2,34,7,3,43,144
